Year,m,d,Time,Time zone,Pressure (msl) (hPa),Precipitation amount (mm),Air temperature (degC)
2003,10,27,05:00,UTC,1012,,-9.9
2003,10,27,06:00,UTC,1012.2,,-10.2
2003,10,27,07:00,UTC,1012.2,,-8.1
2003,10,27,08:00,UTC,1012.3,,-6.4
2003,10,27,09:00,UTC,1012.2,,-5.1
2003,10,27,10:00,UTC,1012,,-2.5
2003,10,27,11:00,UTC,1011.1,,-1.5
2003,10,27,12:00,UTC,1010.3,,-0.5
2003,10,27,13:00,UTC,1009.7,,0.9
2003,10,27,14:00,UTC,1008.9,,1.2
2003,10,27,15:00,UTC,1007.9,,1.4
2003,10,27,16:00,UTC,1006.9,,2
2003,10,27,17:00,UTC,1005.6,,2.6
2003,10,27,18:00,UTC,1004.5,,2.9
2003,10,27,19:00,UTC,1003.6,,3
2003,10,27,20:00,UTC,1002.3,,3.6
2003,10,27,21:00,UTC,1001.2,,3.5
2003,10,27,22:00,UTC,999.5,,3.8
2003,10,27,23:00,UTC,998.6,,4.5
2003,10,28,00:00,UTC,997.8,,4.9
2003,10,28,01:00,UTC,996.7,,5.4
2003,10,28,02:00,UTC,996.3,,5.1
2003,10,28,03:00,UTC,996,,5.1
2003,10,28,04:00,UTC,995.8,,5.3
2003,10,28,05:00,UTC,995.3,,5.3
2003,10,28,06:00,UTC,995,,5.7
2003,10,28,07:00,UTC,995,,5.9
2003,10,28,08:00,UTC,994.4,,6.5
2003,10,28,09:00,UTC,994.5,,6.7
2003,10,28,10:00,UTC,994.2,,7.4
2003,10,28,11:00,UTC,993.5,,7.5
2003,10,28,12:00,UTC,993.4,,7.1
2003,10,28,13:00,UTC,993.5,,6.8
2003,10,28,14:00,UTC,994.1,,6.6
2003,10,28,15:00,UTC,994.6,,6.5
2003,10,28,16:00,UTC,995,,6.1
2003,10,28,17:00,UTC,995.6,,6.2
2003,10,28,18:00,UTC,996.1,,5.9
2003,10,28,19:00,UTC,996.8,,5.9
2003,10,28,20:00,UTC,997.6,,6
2003,10,28,21:00,UTC,997.6,,5.7
2003,10,28,22:00,UTC,997.9,,5.7
2003,10,28,23:00,UTC,998.5,,5.2
2003,10,29,00:00,UTC,998.8,,5.5
2003,10,29,01:00,UTC,999.1,,5.4
2003,10,29,02:00,UTC,999.6,,5
2003,10,29,03:00,UTC,1000,,4.9
2003,10,29,04:00,UTC,1000.5,,5
2003,10,29,05:00,UTC,1001.2,,4.6
2003,10,29,06:00,UTC,1001.9,,4.8
2003,10,29,07:00,UTC,1002.5,,4.8
2003,10,29,08:00,UTC,1002.6,,5.4
2003,10,29,09:00,UTC,1003,,5.8
2003,10,29,10:00,UTC,1002.7,,6.2
2003,10,29,11:00,UTC,1002.5,,6.7
2003,10,29,12:00,UTC,1002.3,,7.1
2003,10,29,13:00,UTC,1002.2,,7
2003,10,29,14:00,UTC,1002,,7
2003,10,29,15:00,UTC,1002.3,,6.5
2003,10,29,16:00,UTC,1002.5,,6.1
2003,10,29,17:00,UTC,1002.5,,6.7
2003,10,29,18:00,UTC,1002.7,,6.6
2003,10,29,19:00,UTC,1002.3,,5.9
2003,10,29,20:00,UTC,1002.6,,6.1
2003,10,29,21:00,UTC,1002.7,,6.1
2003,10,29,22:00,UTC,1002.5,,5.9
2003,10,29,23:00,UTC,1002.3,,5.8
2003,10,30,00:00,UTC,1002.1,,5.6
2003,10,30,01:00,UTC,1001.9,,5.4
2003,10,30,02:00,UTC,1001.8,,5
2003,10,30,03:00,UTC,1001.7,,4.9
2003,10,30,04:00,UTC,1001.8,,4.7
2003,10,30,05:00,UTC,1001.8,,4.5
2003,10,30,06:00,UTC,1002,,4.3
2003,10,30,07:00,UTC,1002.1,,4.1
2003,10,30,08:00,UTC,1002.3,,4
2003,10,30,09:00,UTC,1002.5,,3.8
2003,10,30,10:00,UTC,1002.5,,3.8
2003,10,30,11:00,UTC,1002.3,,4
2003,10,30,12:00,UTC,1002.3,,4
2003,10,30,13:00,UTC,1002.4,,3.9
2003,10,30,14:00,UTC,1002.5,,3.9
2003,10,30,15:00,UTC,1002.9,,3.9
2003,10,30,16:00,UTC,1003.3,,4.1
2003,10,30,17:00,UTC,1003.1,,3.9
2003,10,30,18:00,UTC,1003.4,,3.3
2003,10,30,19:00,UTC,1003.4,,3.5
2003,10,30,20:00,UTC,1003.6,,3.7
2003,10,30,21:00,UTC,1003.5,,3.2
2003,10,30,22:00,UTC,1003.4,,3.1
2003,10,30,23:00,UTC,1003.3,,2.7
2003,10,31,00:00,UTC,1002.9,,2.7
2003,10,31,01:00,UTC,1002.8,,2.8
2003,10,31,02:00,UTC,1002.7,,3.4
2003,10,31,03:00,UTC,1002.3,,3.6
2003,10,31,04:00,UTC,1002.6,,3.9
2003,10,31,05:00,UTC,1002.8,,4
2003,10,31,06:00,UTC,1002.4,,4
2003,10,31,07:00,UTC,1002.4,,4.3
2003,10,31,08:00,UTC,1002.4,,4.1
2003,10,31,09:00,UTC,1002.7,,4.1
2003,10,31,10:00,UTC,1002.8,,3.9
2003,10,31,11:00,UTC,1002.9,,4
2003,10,31,12:00,UTC,1003.2,,4
2003,10,31,13:00,UTC,1003.6,,3.9
2003,10,31,14:00,UTC,1003.8,,4.4
2003,10,31,15:00,UTC,1004.2,,4.8
2003,10,31,16:00,UTC,1004.2,,5
2003,10,31,17:00,UTC,1004.4,,5.2
2003,10,31,18:00,UTC,1004.6,,5.2
2003,10,31,19:00,UTC,1005.2,,5.3
2003,10,31,20:00,UTC,1005.5,,5.5
2003,10,31,21:00,UTC,1006.1,,5.4
2003,10,31,22:00,UTC,1006.3,,5
2003,10,31,23:00,UTC,1006.9,,5.1
2003,11,1,00:00,UTC,1007.1,,5.3
2003,11,1,01:00,UTC,1007,,5.3
2003,11,1,02:00,UTC,1007.1,,5.4
2003,11,1,03:00,UTC,1007.3,,5.4
2003,11,1,04:00,UTC,1007.5,,5.4
2003,11,1,05:00,UTC,1007.9,,5.4
2003,11,1,06:00,UTC,1008.1,,5.4
2003,11,1,07:00,UTC,1008,,5.5
2003,11,1,08:00,UTC,1008.7,,5.3
2003,11,1,09:00,UTC,1008.5,,5.3
2003,11,1,10:00,UTC,1008.7,,5.5
2003,11,1,11:00,UTC,1008.8,,5.5
2003,11,1,12:00,UTC,1008.3,,5.3
2003,11,1,13:00,UTC,1008.2,,5.5
2003,11,1,14:00,UTC,1008,,5.6
2003,11,1,15:00,UTC,1007.6,,5.4
2003,11,1,16:00,UTC,1008,,4.9
2003,11,1,17:00,UTC,1007.9,,5
2003,11,1,18:00,UTC,1007.5,,4.8
2003,11,1,19:00,UTC,1006.9,,4.7
2003,11,1,20:00,UTC,1006.6,,4.5
2003,11,1,21:00,UTC,1006.6,,4.7
2003,11,1,22:00,UTC,1006.2,,4.7
2003,11,1,23:00,UTC,1006.1,,4.7
2003,11,2,00:00,UTC,1006,,4.1
2003,11,2,01:00,UTC,1005.5,,3.8
2003,11,2,02:00,UTC,1005.1,,4
2003,11,2,03:00,UTC,1004.9,,3.8
2003,11,2,04:00,UTC,1004.6,,3.9
2003,11,2,05:00,UTC,1004.9,,4
2003,11,2,06:00,UTC,1005.1,,4
2003,11,2,07:00,UTC,1005.3,,3.7
2003,11,2,08:00,UTC,1005.4,,3.9
2003,11,2,09:00,UTC,1005.6,,4.2
2003,11,2,10:00,UTC,1005.6,,4.5
2003,11,2,11:00,UTC,1005.3,,4.8
2003,11,2,12:00,UTC,1006,,5
2003,11,2,13:00,UTC,1006,,5.3
2003,11,2,14:00,UTC,1006.2,,5.6
2003,11,2,15:00,UTC,1006.3,,5.9
2003,11,2,16:00,UTC,1006.6,,6
2003,11,2,17:00,UTC,1006.9,,6.2
2003,11,2,18:00,UTC,1006.8,,6.3
2003,11,2,19:00,UTC,1007,,6.5
2003,11,2,20:00,UTC,1007.3,,6.5
2003,11,2,21:00,UTC,1007.3,,6.3
2003,11,2,22:00,UTC,1007.2,,6.4
2003,11,2,23:00,UTC,1007.1,,6.5
2003,11,3,00:00,UTC,1007.1,,6.5
2003,11,3,01:00,UTC,1007,,6.5
2003,11,3,02:00,UTC,1006.8,,6.3
2003,11,3,03:00,UTC,1006.8,,6.3
2003,11,3,04:00,UTC,1006.6,,6.1
2003,11,3,05:00,UTC,1006.5,,6.1
2003,11,3,06:00,UTC,1006.4,,6.1
2003,11,3,07:00,UTC,1006.8,,6
2003,11,3,08:00,UTC,1007,,6.1
2003,11,3,09:00,UTC,1007.1,,6.2
2003,11,3,10:00,UTC,1006.8,,6.3
2003,11,3,11:00,UTC,1007,,6.6
2003,11,3,12:00,UTC,1006.9,,6.6
2003,11,3,13:00,UTC,1007.1,,6.5
2003,11,3,14:00,UTC,1007.3,,6.9
2003,11,3,15:00,UTC,1007.5,,7
2003,11,3,16:00,UTC,1007.8,,7.1
2003,11,3,17:00,UTC,1008,,7.2
2003,11,3,18:00,UTC,1008,,7.2
2003,11,3,19:00,UTC,1008.1,,7.1
2003,11,3,20:00,UTC,1008.1,,7.1
2003,11,3,21:00,UTC,1008.1,,7.2
2003,11,3,22:00,UTC,1008.1,,7.3
2003,11,3,23:00,UTC,1007.9,,6.9
2003,11,4,00:00,UTC,1008,,6.9
2003,11,4,01:00,UTC,1008,,6.9
2003,11,4,02:00,UTC,1007.9,,7
2003,11,4,03:00,UTC,1008,,7
2003,11,4,04:00,UTC,1008.1,,7.1
2003,11,4,05:00,UTC,1008.4,,7.1
2003,11,4,06:00,UTC,1008.8,,7.3
2003,11,4,07:00,UTC,1009.3,,7.5
2003,11,4,08:00,UTC,1009.8,,7.6
2003,11,4,09:00,UTC,1010.2,,7.7
2003,11,4,10:00,UTC,1010.7,,7.9
2003,11,4,11:00,UTC,1011.3,,8.1
2003,11,4,12:00,UTC,1011.9,,7.8
2003,11,4,13:00,UTC,1012.5,,7.9
2003,11,4,14:00,UTC,1013.2,,7.8
2003,11,4,15:00,UTC,1014.1,,7.9
2003,11,4,16:00,UTC,1015.1,,7.5
2003,11,4,17:00,UTC,1015.8,,7.6
2003,11,4,18:00,UTC,1016.5,,7.4
2003,11,4,19:00,UTC,1017.6,,7.4
2003,11,4,20:00,UTC,1018.5,,7.5
2003,11,4,21:00,UTC,1019.4,,7.5
2003,11,4,22:00,UTC,1020.2,,7.1
2003,11,4,23:00,UTC,1021,,7.1
2003,11,5,00:00,UTC,1022,,7.3
2003,11,5,01:00,UTC,1022.8,,7.2
2003,11,5,02:00,UTC,1023.3,,7.5
2003,11,5,03:00,UTC,1024.4,,7.3
2003,11,5,04:00,UTC,1025,,7.2
2003,11,5,05:00,UTC,1025.9,,7
2003,11,5,06:00,UTC,1026.8,,6.8
2003,11,5,07:00,UTC,1027.4,,6.6
2003,11,5,08:00,UTC,1028.2,,6.7
2003,11,5,09:00,UTC,1028.9,,7
2003,11,5,10:00,UTC,1029.2,,7.1
2003,11,5,11:00,UTC,1029.6,,7.3
2003,11,5,12:00,UTC,1029.8,,7.1
2003,11,5,13:00,UTC,1030.1,,6.9
2003,11,5,14:00,UTC,1030.1,,6.2
2003,11,5,15:00,UTC,1030.7,,6.2
2003,11,5,16:00,UTC,1031.2,,6.5
2003,11,5,17:00,UTC,1031.6,,7
2003,11,5,18:00,UTC,1031.6,,7.1
2003,11,5,19:00,UTC,1031.5,,7
2003,11,5,20:00,UTC,1032.1,,7
2003,11,5,21:00,UTC,1032.8,,7.2
2003,11,5,22:00,UTC,1032.7,,7
2003,11,5,23:00,UTC,1032.9,,6.8
2003,11,6,00:00,UTC,1033.4,,7
2003,11,6,01:00,UTC,1033.5,,7
2003,11,6,02:00,UTC,1033.8,,7
2003,11,6,03:00,UTC,1034.3,,7
2003,11,6,04:00,UTC,1035.1,,7.1
2003,11,6,05:00,UTC,1035.1,,7.1
2003,11,6,06:00,UTC,1035.7,,7.1
2003,11,6,07:00,UTC,1036.2,,7.1
2003,11,6,08:00,UTC,1036.6,,7.2
2003,11,6,09:00,UTC,1037.2,,7.2
2003,11,6,10:00,UTC,1037.6,,7.3
2003,11,6,11:00,UTC,1038,,7.4
2003,11,6,12:00,UTC,1038.3,,7.6
2003,11,6,13:00,UTC,1038.7,,7.6
2003,11,6,14:00,UTC,1039.1,,7.6
2003,11,6,15:00,UTC,1039.3,,7.7
2003,11,6,16:00,UTC,1039.2,,7.9
2003,11,6,17:00,UTC,1039.2,,8
2003,11,6,18:00,UTC,1039.4,,7.8
2003,11,6,19:00,UTC,1039.7,,7.9
2003,11,6,20:00,UTC,1039.9,,7.7
2003,11,6,21:00,UTC,1040.1,,7.2
2003,11,6,22:00,UTC,1040.1,,7
2003,11,6,23:00,UTC,1040,,6.8
2003,11,7,00:00,UTC,1039.7,,6.7
2003,11,7,01:00,UTC,1040.8,,6.6
2003,11,7,02:00,UTC,1041.3,,6.3
2003,11,7,03:00,UTC,1040.6,,6.2
2003,11,7,04:00,UTC,1041.2,,6.1
2003,11,7,05:00,UTC,1041.2,,6.1
2003,11,7,06:00,UTC,1041.6,,6.1
2003,11,7,07:00,UTC,1042.1,,6
2003,11,7,08:00,UTC,1042.3,,5.9
2003,11,7,09:00,UTC,1042.7,,6
2003,11,7,10:00,UTC,1042.5,,6.1
2003,11,7,11:00,UTC,1042.6,,6.8
2003,11,7,12:00,UTC,1042.6,,7.2
2003,11,7,13:00,UTC,1042.3,,7.1
2003,11,7,14:00,UTC,1042.2,,6.2
2003,11,7,15:00,UTC,1041.9,,5.1
2003,11,7,16:00,UTC,1042.2,,4.8
2003,11,7,17:00,UTC,1042.8,,4.5
2003,11,7,18:00,UTC,1042.9,,4.3
2003,11,7,19:00,UTC,1043.1,,4.3
2003,11,7,20:00,UTC,1042.5,,4.1
2003,11,7,21:00,UTC,1042.8,,4
2003,11,7,22:00,UTC,1042.5,,3.8
2003,11,7,23:00,UTC,1042.9,,3.7
2003,11,8,00:00,UTC,1042.8,,3.5
2003,11,8,01:00,UTC,1042.7,,3.3
2003,11,8,02:00,UTC,1042.9,,3.1
2003,11,8,03:00,UTC,1042.8,,2.9
2003,11,8,04:00,UTC,1042.2,,2.5
2003,11,8,05:00,UTC,1042.3,,2.2
2003,11,8,06:00,UTC,1042.7,,1.9
2003,11,8,07:00,UTC,1043.1,,1.6
2003,11,8,08:00,UTC,1043.4,,2.5
2003,11,8,09:00,UTC,1043.3,,3.9
2003,11,8,10:00,UTC,1043,,5.2
2003,11,8,11:00,UTC,1042.7,,6.3
2003,11,8,12:00,UTC,1042.7,,6.6
2003,11,8,13:00,UTC,1042.7,,6.2
2003,11,8,14:00,UTC,1042.4,,5.4
2003,11,8,15:00,UTC,1042.2,,5.3
2003,11,8,16:00,UTC,1042.1,,4.5
2003,11,8,17:00,UTC,1042.3,,3
2003,11,8,18:00,UTC,1042.6,,2.2
2003,11,8,19:00,UTC,1042.5,,2.4
2003,11,8,20:00,UTC,1042.5,,2.2
2003,11,8,21:00,UTC,1042.4,,2.1
2003,11,8,22:00,UTC,1042.6,,1.6
2003,11,8,23:00,UTC,1042.5,,1.5
2003,11,9,00:00,UTC,1042.3,,1.6
2003,11,9,01:00,UTC,1042.1,,1.8
2003,11,9,02:00,UTC,1041.9,,2
2003,11,9,03:00,UTC,1041.6,,2.2
2003,11,9,04:00,UTC,1041.6,,2.4
2003,11,9,05:00,UTC,1041.8,,2.5
2003,11,9,06:00,UTC,1042.1,,2.8
2003,11,9,07:00,UTC,1041.8,,3
2003,11,9,08:00,UTC,1042,,3.4
2003,11,9,09:00,UTC,1042,,3.9
2003,11,9,10:00,UTC,1042.1,,3.9
2003,11,9,11:00,UTC,1042.1,,3.5
2003,11,9,12:00,UTC,1041.7,,3.3
2003,11,9,13:00,UTC,1041.7,,3.3
2003,11,9,14:00,UTC,1041.8,,3.3
2003,11,9,15:00,UTC,1041.9,,3
2003,11,9,16:00,UTC,1041.8,,3
2003,11,9,17:00,UTC,1041.7,,3
2003,11,9,18:00,UTC,1041.8,,3.2
2003,11,9,19:00,UTC,1042,,3.3
2003,11,9,20:00,UTC,1041.9,,3.2
2003,11,9,21:00,UTC,1041.7,,3.4
2003,11,9,22:00,UTC,1041.9,,3.5
2003,11,9,23:00,UTC,1041.7,,3.7
2003,11,10,00:00,UTC,1041.6,,3.6
2003,11,10,01:00,UTC,1041.3,,3.8
2003,11,10,02:00,UTC,1041.2,,3.7
2003,11,10,03:00,UTC,1041,,3.8
2003,11,10,04:00,UTC,1040.9,,3.8
2003,11,10,05:00,UTC,1040.9,,3.7
2003,11,10,06:00,UTC,1041.1,,3.4
2003,11,10,07:00,UTC,1041.4,,3.3
2003,11,10,08:00,UTC,1041.4,,3.3
2003,11,10,09:00,UTC,1041.4,,3.1
2003,11,10,10:00,UTC,1041.3,,3.1
2003,11,10,11:00,UTC,1040.8,,3.1
2003,11,10,12:00,UTC,1040.8,,3
2003,11,10,13:00,UTC,1040.5,,2.9
2003,11,10,14:00,UTC,1040.1,,3.2
2003,11,10,15:00,UTC,1040.1,,3.6
2003,11,10,16:00,UTC,1039.8,,3.8
2003,11,10,17:00,UTC,1039.6,,4
2003,11,10,18:00,UTC,1039.4,,4
2003,11,10,19:00,UTC,1039.3,,4
2003,11,10,20:00,UTC,1039.2,,3.8
2003,11,10,21:00,UTC,1038.8,,4.1
2003,11,10,22:00,UTC,1038.5,,4
2003,11,10,23:00,UTC,1038.6,,3.9
2003,11,11,00:00,UTC,1038.2,,3.8
2003,11,11,01:00,UTC,1037.7,,4.3
2003,11,11,02:00,UTC,1037.4,,4.4
2003,11,11,03:00,UTC,1037.1,,4.7
2003,11,11,04:00,UTC,1036.9,,4.7
2003,11,11,05:00,UTC,1036.6,,4.8
2003,11,11,06:00,UTC,1036.5,,5.2
2003,11,11,07:00,UTC,1036.4,,5.4
2003,11,11,08:00,UTC,1036.4,,5.5
2003,11,11,09:00,UTC,1036.1,,5.6
2003,11,11,10:00,UTC,1035.9,,5.6
2003,11,11,11:00,UTC,1035.5,,5.6
2003,11,11,12:00,UTC,1035.4,,5.5
2003,11,11,13:00,UTC,1035.2,,5.5
2003,11,11,14:00,UTC,1034.9,,5.5
2003,11,11,15:00,UTC,1034.5,,5.6
2003,11,11,16:00,UTC,1034.2,,5.8
2003,11,11,17:00,UTC,1034,,5.9
2003,11,11,18:00,UTC,1033.7,,5.9
2003,11,11,19:00,UTC,1033.4,,5.7
2003,11,11,20:00,UTC,1033.4,,5.4
2003,11,11,21:00,UTC,1033.3,,4.9
2003,11,11,22:00,UTC,1033.1,,4.9
2003,11,11,23:00,UTC,1033,,4.9
2003,11,12,00:00,UTC,1032.8,,4.9
2003,11,12,01:00,UTC,1032.6,,4.9
2003,11,12,02:00,UTC,1032.4,,4.9
2003,11,12,03:00,UTC,1032.1,,4.9
2003,11,12,04:00,UTC,1031.6,,5.3
2003,11,12,05:00,UTC,1031.4,,5.4
2003,11,12,06:00,UTC,1031.2,,5.4
2003,11,12,07:00,UTC,1031,,5.3
2003,11,12,08:00,UTC,1030.9,,5.4
2003,11,12,09:00,UTC,1030.8,,5.7
2003,11,12,10:00,UTC,1030.6,,6.2
2003,11,12,11:00,UTC,1030.2,,6.7
2003,11,12,12:00,UTC,1029.9,,7
2003,11,12,13:00,UTC,1029.6,,6.6
2003,11,12,14:00,UTC,1029.1,,5.8
2003,11,12,15:00,UTC,1029,,5.3
2003,11,12,16:00,UTC,1028.7,,5.1
2003,11,12,17:00,UTC,1028.4,,5.2
2003,11,12,18:00,UTC,1028.2,,5
2003,11,12,19:00,UTC,1028.2,,4.9
2003,11,12,20:00,UTC,1028.2,,4.5
2003,11,12,21:00,UTC,1028.3,,4.4
2003,11,12,22:00,UTC,1028,,4.1
2003,11,12,23:00,UTC,1027.8,,3.8
2003,11,13,00:00,UTC,1027.8,,3.7
2003,11,13,01:00,UTC,1027.6,,3.6
2003,11,13,02:00,UTC,1027.5,,3.2
2003,11,13,03:00,UTC,1027.5,,2.9
2003,11,13,04:00,UTC,1027.5,,2.6
2003,11,13,05:00,UTC,1027.6,,2.3
2003,11,13,06:00,UTC,1027.6,,2.3
2003,11,13,07:00,UTC,1028.1,,2.5
2003,11,13,08:00,UTC,1028.1,,3.1
2003,11,13,09:00,UTC,1028.6,,3.9
2003,11,13,10:00,UTC,1028.4,,4.7
2003,11,13,11:00,UTC,1028.4,,5.6
2003,11,13,12:00,UTC,1028.3,,6
2003,11,13,13:00,UTC,1028.3,,5.7
2003,11,13,14:00,UTC,1028.3,,5.2
2003,11,13,15:00,UTC,1028.4,,3.8
2003,11,13,16:00,UTC,1028.3,,4.3
2003,11,13,17:00,UTC,1028.5,,3.3
2003,11,13,18:00,UTC,1028.6,,3.6
2003,11,13,19:00,UTC,1028.5,,4.3
2003,11,13,20:00,UTC,1028.3,,4.8
2003,11,13,21:00,UTC,1028.3,,4.3
2003,11,13,22:00,UTC,1027.7,,4.4
2003,11,13,23:00,UTC,1027.4,,4.7
2003,11,14,00:00,UTC,1026.8,,4.8
2003,11,14,01:00,UTC,1026.1,,4.8
2003,11,14,02:00,UTC,1025.5,,5
2003,11,14,03:00,UTC,1024.9,,5
2003,11,14,04:00,UTC,1024.3,,5.1
2003,11,14,05:00,UTC,1023.9,,5
2003,11,14,06:00,UTC,1023.1,,5
2003,11,14,07:00,UTC,1022.8,,4.9
2003,11,14,08:00,UTC,1022.1,,4.9
2003,11,14,09:00,UTC,1021.6,,4.6
2003,11,14,10:00,UTC,1021.1,,5
2003,11,14,11:00,UTC,1020.7,,5.4
2003,11,14,12:00,UTC,1020.7,,4.6
2003,11,14,13:00,UTC,1020.6,,4.7
2003,11,14,14:00,UTC,1020.2,,4.8
2003,11,14,15:00,UTC,1019.5,,5.4
2003,11,14,16:00,UTC,1018.9,,5.8
2003,11,14,17:00,UTC,1018.3,,6
2003,11,14,18:00,UTC,1018.4,,5.5
2003,11,14,19:00,UTC,1018.4,,5.1
2003,11,14,20:00,UTC,1018.7,,4.9
2003,11,14,21:00,UTC,1019,,4.7
2003,11,14,22:00,UTC,1019.2,,4.6
2003,11,14,23:00,UTC,1019.1,,4.2
2003,11,15,00:00,UTC,1019.2,,3.6
2003,11,15,01:00,UTC,1019.3,,3.7
2003,11,15,02:00,UTC,1019.3,,3.6
2003,11,15,03:00,UTC,1019.6,,3.5
2003,11,15,04:00,UTC,1019.6,,3.5
2003,11,15,05:00,UTC,1019.6,,3.4
2003,11,15,06:00,UTC,1019.7,,3.4
2003,11,15,07:00,UTC,1019.9,,3.6
2003,11,15,08:00,UTC,1019.8,,3.6
2003,11,15,09:00,UTC,1020,,4
2003,11,15,10:00,UTC,1020,,4.4
2003,11,15,11:00,UTC,1019.7,,4
2003,11,15,12:00,UTC,1019.6,,4.5
2003,11,15,13:00,UTC,1019.3,,4.5
2003,11,15,14:00,UTC,1019.2,,4.6
2003,11,15,15:00,UTC,1019,,4.7
2003,11,15,16:00,UTC,1018.7,,5.2
2003,11,15,17:00,UTC,1018.6,,4.9
2003,11,15,18:00,UTC,1018.7,,4.5
2003,11,15,19:00,UTC,1018.4,,4.3
2003,11,15,20:00,UTC,1018.2,,4
2003,11,15,21:00,UTC,1017.9,,3.5
2003,11,15,22:00,UTC,1017.8,,2.8
2003,11,15,23:00,UTC,1017.7,,2.2
2003,11,16,00:00,UTC,1017.5,,1.9
2003,11,16,01:00,UTC,1016.9,,2
2003,11,16,02:00,UTC,1016.7,,1.9
2003,11,16,03:00,UTC,1016.5,,2.1
2003,11,16,04:00,UTC,1016.3,,1.9
2003,11,16,05:00,UTC,1016.2,,2
2003,11,16,06:00,UTC,1016.2,,2
2003,11,16,07:00,UTC,1016.5,,1.6
2003,11,16,08:00,UTC,1016.5,,1.8
2003,11,16,09:00,UTC,1016.4,,1.8
2003,11,16,10:00,UTC,1015.9,,2
2003,11,16,11:00,UTC,1015.6,,2.1
2003,11,16,12:00,UTC,1015.2,,1.7
2003,11,16,13:00,UTC,1014.9,,1.6
2003,11,16,14:00,UTC,1014.6,,2
2003,11,16,15:00,UTC,1014.4,,2
2003,11,16,16:00,UTC,1014.1,,2.1
2003,11,16,17:00,UTC,1013.5,,2.3
2003,11,16,18:00,UTC,1013.2,,2.5
2003,11,16,19:00,UTC,1012.7,,2
2003,11,16,20:00,UTC,1012.1,,2.9
2003,11,16,21:00,UTC,1011.8,,3.2
2003,11,16,22:00,UTC,1011,,3.7
2003,11,16,23:00,UTC,1010.7,,3.9
2003,11,17,00:00,UTC,1010.2,,4
2003,11,17,01:00,UTC,1009.7,,4.2
2003,11,17,02:00,UTC,1009.2,,4.3
2003,11,17,03:00,UTC,1008.6,,4.3
2003,11,17,04:00,UTC,1007.9,,4.6
2003,11,17,05:00,UTC,1007.4,,4.6
2003,11,17,06:00,UTC,1006.9,,4.6
2003,11,17,07:00,UTC,1006.9,,4.8
2003,11,17,08:00,UTC,1006.6,,4.9
2003,11,17,09:00,UTC,1006.2,,4.9
2003,11,17,10:00,UTC,1005.8,,5
2003,11,17,11:00,UTC,1005.6,,5.2
2003,11,17,12:00,UTC,1005.3,,5.3
2003,11,17,13:00,UTC,1005,,5.5
2003,11,17,14:00,UTC,1004.8,,5.4
2003,11,17,15:00,UTC,1004.6,,5.1
2003,11,17,16:00,UTC,1004.4,,4.7
2003,11,17,17:00,UTC,1004.3,,4.5
2003,11,17,18:00,UTC,1004.1,,4.4
2003,11,17,19:00,UTC,1003.9,,4.2
2003,11,17,20:00,UTC,1003.8,,4.2
2003,11,17,21:00,UTC,1003.7,,4.2
2003,11,17,22:00,UTC,1003.3,,4.2
2003,11,17,23:00,UTC,1003.1,,4.1
2003,11,18,00:00,UTC,1003,,4.3
2003,11,18,01:00,UTC,1002.8,,4.4
2003,11,18,02:00,UTC,1002.6,,4.5
2003,11,18,03:00,UTC,1002.6,,4.6
2003,11,18,04:00,UTC,1002.5,,4.8
2003,11,18,05:00,UTC,1002.4,,4.8
2003,11,18,06:00,UTC,1002.7,,4.8
2003,11,18,07:00,UTC,1002.9,,4.6
2003,11,18,08:00,UTC,1003.1,,4.4
2003,11,18,09:00,UTC,1003.5,,4.6
2003,11,18,10:00,UTC,1003.6,,5.2
2003,11,18,11:00,UTC,1003.9,,5.3
2003,11,18,12:00,UTC,1004.1,,5.3
2003,11,18,13:00,UTC,1004.5,,5.3
2003,11,18,14:00,UTC,1005,,5
2003,11,18,15:00,UTC,1005.2,,4.3
2003,11,18,16:00,UTC,1005.2,,3.5
2003,11,18,17:00,UTC,1005.4,,3
2003,11,18,18:00,UTC,1005.5,,2.8
2003,11,18,19:00,UTC,1005.1,,2.4
2003,11,18,20:00,UTC,1005.1,,2.1
2003,11,18,21:00,UTC,1005,,1.7
2003,11,18,22:00,UTC,1004.8,,1.4
2003,11,18,23:00,UTC,1004.5,,1.2
2003,11,19,00:00,UTC,1004.2,,0.9
2003,11,19,01:00,UTC,1004,,0.6
2003,11,19,02:00,UTC,1003.4,,0.1
2003,11,19,03:00,UTC,1002.4,,-0.4
2003,11,19,04:00,UTC,1001.8,,-0.6
2003,11,19,05:00,UTC,1001.1,,-0.1
2003,11,19,06:00,UTC,1000.3,,0.4
2003,11,19,07:00,UTC,999.6,,0.9
2003,11,19,08:00,UTC,998.9,,1.6
2003,11,19,09:00,UTC,998.1,,2.8
2003,11,19,10:00,UTC,997.4,,2.9
2003,11,19,11:00,UTC,996.7,,3.1
2003,11,19,12:00,UTC,996.4,,3
2003,11,19,13:00,UTC,996.1,,2.9
2003,11,19,14:00,UTC,995.5,,2.9
2003,11,19,15:00,UTC,995.2,,3.1
2003,11,19,16:00,UTC,995,,3.2
2003,11,19,17:00,UTC,995,,3.2
2003,11,19,18:00,UTC,995.1,,2.3
2003,11,19,19:00,UTC,995.5,,2
2003,11,19,20:00,UTC,995.7,,2
2003,11,19,21:00,UTC,996.5,,2.2
